"","term","estimate","std.error","statistic","p.value","boot"
"228","tpoly4",1.11579346868982e-07,2.22948857891846e-08,5.00470591883948,5.93257030395118e-07,8
"229","tpoly1_lag1",-1.79428741757235e-05,0.000248849005959142,-0.0721034593108621,0.942524599113735,8
"230","tpoly2_lag1",3.13509072827125e-05,1.40648076216348e-05,2.22903207253882,0.0258889321687331,8
"231","tpoly3_lag1",1.6803891137424e-06,5.27409860921593e-07,3.18611622241211,0.00145744540915805,8
"232","tpoly4_lag1",-8.62306715943279e-08,2.23612197456432e-08,-3.8562597467935,0.000117664699221977,8
"233","tpoly1_lag2",-0.000567266493912699,0.000221671509533177,-2.55904105632392,0.0105470078789585,8
"234","tpoly2_lag2",9.14007253041301e-05,1.26272691862064e-05,7.23836040527064,5.80397708403672e-13,8
"235","tpoly3_lag2",2.54657211962884e-07,4.51466444957149e-07,0.564066753592406,0.572752792856351,8
"236","tpoly4_lag2",-1.18673382605006e-07,1.97142249067323e-08,-6.01968290239402,1.96975399663046e-09,8
"237","tpoly1_lag3",-0.00128350926364745,0.000229530869164594,-5.59188081463266,2.45761223808506e-08,8
"238","tpoly2_lag3",8.68530671328731e-05,1.3720057492748e-05,6.33037195206949,2.82877446953766e-10,8
"239","tpoly3_lag3",6.2938486830601e-07,5.22023805213101e-07,1.20566315562771,0.22804682116456,8
"240","tpoly4_lag3",-8.13973477963593e-08,1.95380899847288e-08,-4.16608521406036,3.19025007443802e-05,8
"241","tpoly1:tmean",-9.71962914890813e-05,2.61280309104104e-05,-3.7200006315958,0.000203040698867379,8
"242","tpoly2:tmean",5.32646188791123e-06,1.59498836340521e-06,3.33949890175972,0.000850023915088665,8
"243","tpoly3:tmean",-2.22138665929635e-07,7.47995859659274e-08,-2.96978469948782,0.00300478851665726,8
"244","tpoly4:tmean",-1.30838967769468e-09,2.04655443849983e-09,-0.639313400650978,0.522670112301076,8
"245","tmean:tpoly1_lag1",-0.000123315930133718,2.52596054282619e-05,-4.88194205898975,1.10796559950224e-06,8
"246","tmean:tpoly2_lag1",-4.09142035261299e-07,1.63471976288012e-06,-0.250282675080929,0.802386673759259,8
"247","tmean:tpoly3_lag1",-2.95924360251171e-07,6.91295384509859e-08,-4.28072234940476,1.92395183346375e-05,8
